id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
aa0011fd-8c0f-4fab-8a5b-2825972a937e,Valentina da Conceição,1969-07-02,642.155.335-10,05677-116,Pastor Grande,MS,Brasil,F,84 7621-2441,64215533510@exemplo.com.br,2025-08-18
cc2be54e-8ab5-4387-953e-b16ce8f73359,Sr. José da Cunha,1986-01-06,660.205.670-11,85672-709,Nunes,RJ,Brasil,F,+55 (051) 1654 6898,66020567011@exemplo.com.br,2023-12-16
5b2749df-beeb-4b5c-aaf4-7ef718013dcb,Eduarda Castro,1983-02-26,271.016.236-37,89840-384,Vasconcelos,TO,Brasil,F,+55 (084) 7568-1536,27101623637@exemplo.com.br,2023-10-22
ca27ca62-1a6d-441b-800b-4e42742c52be,Valentim Silva,1981-04-30,039.807.058-05,42258281,Moreira do Oeste,RJ,Brasil,M,+55 31 2974-8823,03980705805@exemplo.com.br,2024-03-24
4386cc1f-7255-49af-a2e1-af3a98bb3f45,Maria Laura da Paz,1989-11-11,534.416.665-89,27740-221,Montenegro,MT,Brasil,F,+55 (041) 9165 1313,53441666589@exemplo.com.br,2023-10-12
1c227c96-13b6-45e2-b69d-844a0a2056ac,Ana Cecília Ribeiro,1947-03-29,986.282.534-76,47473-946,Araújo de Marques,MS,Brasil,M,(041) 7358-0840,98628253476@exemplo.com.br,2023-11-09
011bbd17-ac82-4fcd-8801-c5d66442aa1c,Olivia Pires,1975-05-25,262.296.322-83,84913566,Pastor,PB,Brasil,F,0300 316 0076,26229632283@exemplo.com.br,2024-05-07
a7b589b4-5a9a-4aa7-ad36-5e452c5edf1e,Sr. Vicente Castro,1951-01-30,058.679.930-83,59405669,Albuquerque da Mata,MT,Brasil,F,+55 84 5104-1173,05867993083@exemplo.com.br,2023-12-03
89447b21-22eb-44b3-8f9a-952c3fa51bc2,Luiz Otávio Novaes,1949-10-20,209.486.848-48,27130-002,Azevedo Paulista,PA,Brasil,F,+55 (071) 8995-4698,20948684848@exemplo.com.br,2023-09-23
131e8d53-8cb6-4d8f-b66f-f822a7f9c84f,Ravi Sales,1983-05-17,942.220.066-88,25495-415,Barbosa do Galho,SP,Brasil,F,0500-057-7160,94222006688@exemplo.com.br,2025-01-28
207dc2a9-7537-432c-a1c7-caaa03c31192,Kamilly Azevedo,1991-06-04,382.348.867-91,41561977,Pastor,SC,Brasil,F,+55 (084) 2617-3331,38234886791@exemplo.com.br,2024-05-23
00f313db-2fb9-4a74-a2b7-396ce0c4443c,Antony da Costa,1977-02-04,524.832.699-43,82941-882,Ribeiro da Prata,PR,Brasil,M,(051) 0574 4793,52483269943@exemplo.com.br,2024-06-18
fb811ca2-7050-4639-89ca-51a9273c9c38,Sr. Anthony das Neves,1973-08-13,960.720.163-30,81555-934,Mendonça das Pedras,MS,Brasil,M,+55 (031) 6417 9388,96072016330@exemplo.com.br,2025-07-18
7f1fc05c-68da-40bf-947c-b85ef626ce4e,Maria Luiza Rocha,1974-01-08,952.783.309-89,19802-077,Fernandes do Oeste,SP,Brasil,M,+55 71 2143-9754,95278330989@exemplo.com.br,2024-04-03
828478e4-d040-4789-a041-40b91438aca9,Sr. Ian Moraes,1946-09-05,445.966.277-94,69196-408,Carvalho da Prata,RR,Brasil,M,+55 21 2336-8735,44596627794@exemplo.com.br,2024-10-27
c9847615-dcee-4155-8e93-9a3ad9c7195d,Davi Lucca Martins,1935-02-13,068.237.563-84,63332-701,Monteiro,MA,Brasil,M,71 3217 5887,06823756384@exemplo.com.br,2023-09-10
b270752e-5c25-497b-a1bb-c310d7a19a14,Sr. Breno Pinto,1958-01-20,105.981.175-94,37191-657,Moura da Praia,AL,Brasil,F,84 1640 1199,10598117594@exemplo.com.br,2023-11-02
4267374b-9d34-4cda-9904-3db8b5975488,Emilly Alves,1975-01-12,311.966.784-62,42825206,da Cunha de Rodrigues,RR,Brasil,M,+55 (071) 7906-6025,31196678462@exemplo.com.br,2024-03-22
bfa13f5b-c593-4369-b8d0-59639d61e33a,Brenda Ribeiro,1966-07-17,052.067.611-71,35177100,Casa Grande da Serra,PI,Brasil,M,+55 41 6043 1155,05206761171@exemplo.com.br,2023-09-30
b7290647-3e16-4f09-a79a-15ece0ab4a89,Hellena Cavalcante,2001-10-03,807.587.737-79,70045-168,Siqueira,TO,Brasil,F,(041) 9275 8701,80758773779@exemplo.com.br,2023-10-12
bc19a45e-b884-49b6-b9e7-1a3f66b9720e,Matteo Barros,1992-05-12,265.057.531-26,09124508,Leão,RJ,Brasil,F,+55 (041) 5856-0138,26505753126@exemplo.com.br,2024-10-22
6c9facb6-53db-4885-9950-8cc7e170f591,Caleb Pinto,2000-09-21,800.964.301-58,14203-531,Monteiro da Prata,RJ,Brasil,M,71 3949-3148,80096430158@exemplo.com.br,2023-12-30
6cfc118e-0838-44c2-b012-1b8f63a0fdbf,Dr. Luiz Henrique Sales,2002-09-09,025.632.573-95,10734-434,Montenegro da Serra,RN,Brasil,M,11 6856-9290,02563257395@exemplo.com.br,2025-06-02
0da1d620-5a1a-4470-9bfc-200ed8915bd7,Srta. Agatha Guerra,2000-03-04,307.566.407-13,06998-633,Melo,MS,Brasil,F,+55 (021) 4121-1761,30756640713@exemplo.com.br,2025-06-09
2b7118db-1f02-4008-852b-746097bc7b86,Lucas Gabriel Fernandes,1959-04-23,657.438.643-31,42091178,Oliveira,PR,Brasil,F,+55 21 2061 0422,65743864331@exemplo.com.br,2024-07-26
279b804c-7a5e-45a4-81c9-32ce92c55b70,Dante Nunes,1971-06-17,900.610.882-07,88481-171,Barbosa do Amparo,MA,Brasil,F,0900-109-9380,90061088207@exemplo.com.br,2025-02-13
89e1f170-915e-4fec-8c45-7d2968136ba5,Dr. Rhavi Costela,1971-12-11,593.961.241-17,79503-740,Ferreira de Ribeiro,AM,Brasil,F,(071) 7389 5495,59396124117@exemplo.com.br,2025-01-31
f283b6e4-5fcc-42a5-9641-5f591b502b64,Evelyn Rocha,1991-05-05,566.007.514-49,74346-700,Jesus das Pedras,GO,Brasil,M,(011) 1626 2899,56600751449@exemplo.com.br,2023-09-15
64c58219-6005-4c5c-9cf7-1dd33af012a8,Thiago Moreira,1942-04-10,096.973.434-43,06275373,Novaes da Prata,PI,Brasil,M,+55 (061) 2734 8706,09697343443@exemplo.com.br,2025-03-23
517f82bb-fad6-4b3c-ba85-016f323c7a84,Laís Vargas,1968-03-30,681.218.204-63,72160-752,Camargo,TO,Brasil,F,+55 41 6819 3007,68121820463@exemplo.com.br,2023-11-11
a6942f3b-071c-4bae-a113-28abdaf91249,Heitor da Mata,1967-02-28,937.223.419-25,38178091,Ferreira,RN,Brasil,M,+55 21 1743-5555,93722341925@exemplo.com.br,2025-07-03
6fe6385c-0001-443e-8702-984ba6fe001e,Benício Cunha,1982-11-22,853.996.816-32,85676832,Silveira,SC,Brasil,M,+55 (084) 5043-1541,85399681632@exemplo.com.br,2023-09-04
c1b59c81-8933-4675-bcd0-b99e91cf25f3,Amanda Peixoto,1950-10-17,950.469.318-90,54417500,da Costa,SE,Brasil,F,+55 (011) 4646-1191,95046931890@exemplo.com.br,2025-05-28
c34c32f8-908c-4983-a28c-e0cc3a22de1c,Sr. Mateus Caldeira,1981-05-20,419.502.041-36,33127-996,Moura da Serra,AC,Brasil,M,0500-598-4494,41950204136@exemplo.com.br,2023-12-11
a5be824e-3522-49b1-bcc8-0dd9b7c9d581,Otto Rezende,1958-05-23,583.373.367-49,50226-585,Moraes,TO,Brasil,F,+55 21 2176 6764,58337336749@exemplo.com.br,2023-09-27
1ea525f3-16d0-4fe9-8ac6-ef2e55ab974b,Ana Vitória Peixoto,1941-07-23,099.939.336-83,86480-764,Freitas,CE,Brasil,F,0800 509 2250,09993933683@exemplo.com.br,2025-03-14
25bed3a8-836b-4adb-96f3-b1be6ca88efc,Davi Luiz Moraes,1939-08-27,851.039.970-46,02260872,Ferreira de Araújo,TO,Brasil,M,+55 (021) 0734 7327,85103997046@exemplo.com.br,2025-06-25
0c15a4ca-7f1d-43dc-b286-7d50adc1840a,Agatha das Neves,1976-12-13,313.633.050-99,68293-548,Pacheco,SC,Brasil,M,0800 543 0429,31363305099@exemplo.com.br,2025-05-03
de848a2e-65a6-4540-aba6-489b4057aae0,Otto Porto,1997-08-10,001.540.945-17,78575-891,Novaes da Serra,PA,Brasil,M,(021) 9373 4648,00154094517@exemplo.com.br,2025-07-15
13d6989a-25ac-420f-ab37-b002c39f18e5,Gustavo Henrique Viana,1985-08-26,204.357.172-83,64035-569,Sousa da Prata,MT,Brasil,M,0500-881-3748,20435717283@exemplo.com.br,2024-04-02
78134dd9-5c67-4a4d-9123-cbfd8675ddcf,Otávio Siqueira,1980-10-23,927.141.784-80,90655962,Sousa Paulista,RO,Brasil,M,+55 (041) 9399-8163,92714178480@exemplo.com.br,2024-04-13
f0efc2d4-f2ba-4808-a1bc-e4075860bf3d,Dr. Vitor Gabriel Barbosa,1942-02-26,045.862.188-78,50595-876,Ramos da Serra,SE,Brasil,M,(031) 2519-1631,04586218878@exemplo.com.br,2025-02-14
3527c779-689e-4ab8-96fc-aa335e975007,Melina Farias,1941-07-06,614.006.887-95,45791-378,Borges,RJ,Brasil,M,(061) 0746 4314,61400688795@exemplo.com.br,2024-11-29
07a95420-5b95-42c9-a1f8-728b96b5ad95,Pedro Castro,1971-12-13,674.620.781-26,74745427,Casa Grande das Flores,AM,Brasil,F,+55 84 7860 4562,67462078126@exemplo.com.br,2025-02-16
32fb7795-1f8f-4c43-a89a-d040dd98e389,Carlos Eduardo Souza,1987-06-30,118.062.664-72,55545777,Moura Paulista,GO,Brasil,F,+55 81 2477 9745,11806266472@exemplo.com.br,2024-11-25
84ed2d1e-402d-42cd-8a8e-ea4090d0641f,Arthur Miguel Cirino,1969-11-11,491.795.971-65,80722-093,Vieira,CE,Brasil,M,+55 11 1993-8037,49179597165@exemplo.com.br,2024-07-11
8da2eac1-c257-4b56-b038-6f11920873ab,Cecília Nunes,1988-01-17,181.470.795-87,50099-286,Cardoso do Amparo,AL,Brasil,M,11 8576 7195,18147079587@exemplo.com.br,2024-05-20
e28e7809-f698-4884-b439-46c399dd00c7,Dr. Pedro Lucas Cassiano,1954-08-14,460.156.014-54,86151609,Teixeira das Pedras,RS,Brasil,M,11 7244 2300,46015601454@exemplo.com.br,2023-09-03
0534ac8f-d55a-4532-87b9-ae6f4df59f7c,Amanda Lima,1957-06-01,608.172.074-46,66015438,Nascimento Alegre,SC,Brasil,M,+55 (061) 3739 4942,60817207446@exemplo.com.br,2024-04-21
f59f5fba-8a54-4e1d-8f4f-9248d21b1c30,Léo Ramos,1947-07-17,020.751.009-68,84548-986,Dias,DF,Brasil,M,+55 (084) 1477-1255,02075100968@exemplo.com.br,2024-05-19
c188bb5d-b106-4425-857e-27a8ce4232ae,João Lucas Albuquerque,2000-04-21,490.727.121-03,23049497,Castro das Flores,RS,Brasil,M,+55 84 5380-8377,49072712103@exemplo.com.br,2024-09-21
64fb16d8-0cce-4cd3-83c9-06cda94e9d08,André Lopes,1991-05-11,029.662.796-44,74988256,Cavalcante,GO,Brasil,F,+55 71 0733-4970,02966279644@exemplo.com.br,2024-05-16
aec692c7-334f-4b70-8d0c-37fbfa95b8d3,Gabriel Ramos,1945-04-15,864.207.643-41,58870376,Ferreira,MS,Brasil,M,0300 698 8032,86420764341@exemplo.com.br,2025-01-07
a896b2cd-f4a8-41d9-86b0-c6cf60f0b9fa,Vinicius Rezende,1961-03-31,823.744.847-19,43105-414,Aragão,SC,Brasil,M,+55 11 0685 7905,82374484719@exemplo.com.br,2025-01-11
87fd1ce5-3282-4bce-8d40-8c46c4e95291,Antonella da Mata,1962-08-22,458.326.571-55,31399201,Barros do Galho,RS,Brasil,M,81 2526 6723,45832657155@exemplo.com.br,2024-10-26
ebe2b1d8-bcc3-41ac-bb5e-ffcd73fc50a9,Dra. Ana Vitória Cardoso,2000-04-16,225.315.770-66,16112-548,Moraes Verde,CE,Brasil,F,(084) 6821-5844,22531577066@exemplo.com.br,2024-08-06
c6a7f50b-d2c5-4f70-95ac-eec709fa4841,Julia Macedo,1950-01-12,970.751.811-97,61344-267,da Costa da Prata,DF,Brasil,F,+55 21 2198-8939,97075181197@exemplo.com.br,2025-06-16
38f592d8-20ff-4200-b30e-a5f73ac282bb,Ana Carolina Oliveira,1977-05-11,437.712.607-60,34863-162,da Costa,MT,Brasil,M,0500-607-8221,43771260760@exemplo.com.br,2025-02-08
01314aef-6461-4d6a-b620-fc7f56a793db,Heloísa Viana,2007-04-24,891.696.010-06,38511997,da Rocha de Minas,RR,Brasil,F,+55 (031) 8761-9293,89169601006@exemplo.com.br,2025-05-10
391471af-ea1a-4824-b3c8-7751058fa804,Heitor Cirino,1964-07-11,074.444.440-08,01728-205,Mendes da Prata,ES,Brasil,M,(031) 1639 4059,07444444008@exemplo.com.br,2025-03-03
a973f1e3-f941-4112-941b-55bb1a4e07e4,Carolina Sampaio,1943-11-15,289.078.907-66,20361495,Casa Grande,RS,Brasil,M,11 9426-5668,28907890766@exemplo.com.br,2024-01-25
e7a60b30-3fe4-44bd-9935-4ead26c59446,Carolina Moreira,1955-02-06,405.590.604-82,17024489,Casa Grande da Mata,AP,Brasil,F,81 1693 7231,40559060482@exemplo.com.br,2024-05-14
43f69004-cf44-432d-82ff-c7b0c456cd53,Sr. Diego Pereira,1957-12-02,566.666.882-67,93639-198,Câmara,RR,Brasil,M,71 7549 9787,56666688267@exemplo.com.br,2025-07-27
ad03b783-57c4-43f9-8140-24c6a9397be3,Dra. Esther Teixeira,1987-01-26,690.942.381-95,93851741,Sampaio,CE,Brasil,F,51 4223 3651,69094238195@exemplo.com.br,2024-04-09
0c074c5c-907a-4b28-9fac-ce50cb70a052,Marcos Vinicius Rocha,1990-07-01,486.188.913-39,09622625,Araújo,MG,Brasil,F,81 7301 9534,48618891339@exemplo.com.br,2025-03-14
9d99bcad-c118-475f-9fe2-c919d682f2d2,Sr. João Miguel Azevedo,1952-07-13,984.461.679-88,06702-726,Santos,MT,Brasil,M,31 5001 8344,98446167988@exemplo.com.br,2024-11-29
b4fa1983-2d1c-4222-8a7e-59b2fb61227c,Diego Caldeira,2003-02-24,798.637.586-16,73742708,Alves,AM,Brasil,F,0500 158 2191,79863758616@exemplo.com.br,2024-03-20
d7a4de60-b2cf-43c9-901d-075205d59982,Sr. Bryan Silveira,1961-01-25,056.502.628-46,15167-285,Cardoso do Campo,MS,Brasil,F,+55 (041) 1243-4490,05650262846@exemplo.com.br,2024-07-13
2d24ad7f-38d6-479e-bb17-730a6fbd9f60,Bárbara Fogaça,1958-05-30,078.504.601-33,89685776,Rios,PR,Brasil,F,+55 61 2371-4209,07850460133@exemplo.com.br,2024-01-15
dbab4a4b-adcc-4aa7-922b-3769d79dcb44,Srta. Rebeca Porto,1947-11-18,656.493.392-54,59249-398,Caldeira da Praia,GO,Brasil,M,61 9430 9803,65649339254@exemplo.com.br,2025-05-17
3ba17150-0001-4c58-89cf-42c3b4fe2d90,Arthur Miguel Silva,1939-03-20,263.337.787-39,38212582,Monteiro,PB,Brasil,M,+55 84 8342 0709,26333778739@exemplo.com.br,2024-02-21
2b8ff4c0-11ca-4c52-8d62-4bc1754198e9,Evelyn Rocha,1968-03-21,134.391.459-37,06703-545,Pimenta,MT,Brasil,M,61 1641 1358,13439145937@exemplo.com.br,2024-04-07
ddf38119-5784-421c-ac20-40acfb6672f1,Laís Rios,1998-05-04,668.484.645-65,11987279,Lopes da Prata,PE,Brasil,M,+55 84 1804-2498,66848464565@exemplo.com.br,2025-02-09
2d8d23db-9044-4212-a764-ba29beb8e700,Noah Martins,1946-07-17,364.325.794-57,69347525,Ribeiro Alegre,MG,Brasil,M,+55 11 7456-0556,36432579457@exemplo.com.br,2025-03-23
af705bcd-801c-4be3-a272-46e58e3ef2ce,Henry Gabriel Pastor,1942-05-02,002.411.475-91,87649108,Fernandes,DF,Brasil,M,+55 (051) 4446 3760,00241147591@exemplo.com.br,2023-11-15
c1aa6e6b-ae94-4ab3-ad93-9a9f68c67570,Vitor Hugo Araújo,2003-11-16,035.117.941-06,45061887,Alves da Prata,RS,Brasil,M,+55 31 1013 2766,03511794106@exemplo.com.br,2025-02-05
13abd69e-1342-4b1d-ad4f-da816dccf72a,João Vitor Cavalcante,1959-08-01,131.608.826-90,90674-208,da Mata de Goiás,SE,Brasil,F,+55 41 8911-9912,13160882690@exemplo.com.br,2024-07-22
852fbce3-e943-4905-bf8e-730dc54b696f,Renan Oliveira,1983-02-13,127.084.400-57,96746726,Albuquerque de Goiás,TO,Brasil,M,21 1087-3392,12708440057@exemplo.com.br,2024-08-04
54698e2b-d6c8-4a9f-9991-9c1dca77c25b,Ísis Leão,1939-10-01,999.806.778-86,30291-427,Barbosa Verde,AL,Brasil,M,51 8913 4300,99980677886@exemplo.com.br,2024-06-02
bc016f9e-fc36-4098-b455-2282b9b8d3e2,Davi Lucas Silva,1948-08-12,614.542.949-86,49658865,Araújo Verde,PR,Brasil,M,+55 (051) 5991 3609,61454294986@exemplo.com.br,2023-12-09
cb87bba0-b84f-479e-afd4-3c92211825bb,Mirella da Mota,1949-02-02,740.896.537-13,83343596,Silva do Sul,MS,Brasil,F,0900 579 2565,74089653713@exemplo.com.br,2024-01-14
ab8a59c3-81a1-4d6d-a44e-4b669399cdf3,Dr. Henry Abreu,2002-08-01,287.520.039-65,61146307,Pimenta,SC,Brasil,F,(021) 5824 4942,28752003965@exemplo.com.br,2024-02-08
f377bc64-134f-4fe4-8959-500432f0555d,Catarina Cavalcanti,1963-02-09,233.857.780-65,15490-470,Santos,SP,Brasil,M,+55 81 3658 4257,23385778065@exemplo.com.br,2025-05-28
a258f353-6932-44dd-9036-2108eb1b68f6,Mariana Freitas,1941-06-01,003.688.365-77,66341-895,Oliveira Paulista,SC,Brasil,F,+55 (061) 6462 5720,00368836577@exemplo.com.br,2025-03-27
f1ededb0-cef6-4a8e-8ecc-ddb46e9f9c3f,Dr. Caio Farias,1963-06-06,589.555.000-35,49326789,Nascimento da Mata,MS,Brasil,M,+55 84 7274-9386,58955500035@exemplo.com.br,2025-01-16
b959ece1-94ea-4ef7-b726-71cd87e0c0dc,Léo da Mata,1990-02-03,085.136.981-37,33925-692,Cunha,AM,Brasil,F,71 9245 3828,08513698137@exemplo.com.br,2023-09-16
e22f50da-be9d-4b30-8608-73d159cea5c6,Sr. Gustavo Henrique Gomes,2002-08-28,168.972.702-82,52130-158,Gomes,SC,Brasil,F,+55 (011) 3334 9072,16897270282@exemplo.com.br,2025-06-22
4088418b-e425-40ae-b1dd-bbcd9ddf83dc,Manuella Rocha,1991-04-17,961.954.186-78,09851-622,Sales,AC,Brasil,F,0900 420 9076,96195418678@exemplo.com.br,2024-09-09
6efd35d7-ff2d-4335-a5b4-5bb762a76881,João Duarte,1986-09-24,422.012.795-79,48231-587,Aragão de Farias,TO,Brasil,M,+55 31 6373 9112,42201279579@exemplo.com.br,2025-01-28
bb85504e-276a-4625-b141-2493f7b4493a,Maria Isis Fernandes,1981-01-27,007.135.906-32,37748-529,Duarte de Minas,AP,Brasil,F,+55 41 8034 8486,00713590632@exemplo.com.br,2025-04-23
d607e41a-f057-46c7-83eb-cfe27d2e258b,Raquel Azevedo,1937-12-17,774.128.505-26,52792153,da Conceição,AM,Brasil,F,84 4088-1512,77412850526@exemplo.com.br,2023-11-21
10289385-88f5-493e-9ddb-eafb4681157b,Lara Sales,1984-12-26,866.100.625-93,59747-094,Gomes Grande,BA,Brasil,M,81 3122 7175,86610062593@exemplo.com.br,2024-11-06
8e429562-4633-4751-9fdd-123111fa880a,Bryan Nogueira,1994-10-12,810.833.691-06,25680700,Pinto Alegre,PB,Brasil,F,(071) 9199 9732,81083369106@exemplo.com.br,2024-06-06
fcc2e6f1-eb02-4c0d-9c19-991e44e27576,Yasmin Melo,1947-01-30,263.795.411-43,45742359,Teixeira de Cavalcanti,MA,Brasil,F,+55 (061) 6529 6451,26379541143@exemplo.com.br,2024-05-27
471f4a05-9cb6-47ba-9142-45d75be94d6f,Laís Sampaio,1970-03-27,404.947.617-44,06620-344,Barbosa,RR,Brasil,M,0800 386 9402,40494761744@exemplo.com.br,2024-09-08
ac23da66-a057-4bed-9fa8-0f5f28538905,Ryan Caldeira,2007-02-17,225.501.468-96,78668104,Farias de Moraes,RS,Brasil,M,0900-719-1761,22550146896@exemplo.com.br,2025-08-08
9acb5e17-8a53-4588-bfa2-5d0cbd33f112,Anthony Montenegro,1988-10-09,754.525.312-30,76866486,da Luz,MA,Brasil,M,+55 81 3279 1191,75452531230@exemplo.com.br,2023-09-08
2e2fd3c7-2b7a-4ab2-991c-5cc700989321,Agatha Fernandes,1939-06-24,484.989.780-82,22526-372,Fernandes dos Dourados,PA,Brasil,F,61 0062 5213,48498978082@exemplo.com.br,2024-12-25
1f187697-02f6-4ab0-8d50-3f9578195c48,Pedro Henrique Barbosa,1945-12-17,266.448.993-49,37774389,Duarte,PR,Brasil,M,81 9683-8980,26644899349@exemplo.com.br,2023-10-01
1a454ea2-c18f-44a4-ac0b-f6fb88a8eb99,Srta. Pietra Cavalcanti,1939-01-28,952.708.995-41,79597512,da Cruz de Minas,MA,Brasil,F,41 9926 3151,95270899541@exemplo.com.br,2023-11-16
55acab70-2974-4c0c-ac9d-a18675dd1ed9,Luana Jesus,1984-01-10,882.670.090-03,24474-260,da Paz de Sampaio,AL,Brasil,M,31 0309 1494,88267009003@exemplo.com.br,2025-04-26
e9d062f1-769a-4e28-b5c2-e496674ab73f,Kaique Ribeiro,2005-04-29,623.745.924-71,26350885,Cassiano de Goiás,PE,Brasil,F,(011) 2127-7777,62374592471@exemplo.com.br,2024-01-12
f78be5d9-9cfe-4ebd-938f-88ae07267b3d,Vitor Hugo Mendes,2007-01-18,374.885.312-49,65152-438,Duarte Alegre,SE,Brasil,M,61 7970-7610,37488531249@exemplo.com.br,2024-08-10
25d9245e-be6f-4944-94af-a5d0ae2cb6d6,Heitor Barros,1939-08-14,208.060.873-74,73020594,Pastor da Prata,MT,Brasil,F,(084) 3493-3144,20806087374@exemplo.com.br,2024-10-14
1ad19fa4-e43d-4f08-b6dc-29d6ab771580,Maria Liz Peixoto,2006-02-18,250.299.470-62,86443768,Camargo,TO,Brasil,F,+55 41 6831-5036,25029947062@exemplo.com.br,2025-03-29
e3acfbba-08fb-448a-b1c6-728a5dd6e0ea,Murilo Novais,1999-05-19,826.078.032-32,68841-488,Andrade de Siqueira,AM,Brasil,F,+55 71 3949 2037,82607803232@exemplo.com.br,2025-08-20
bad9c943-17bf-439f-876f-96e1f975d5f5,Sr. Fernando da Rosa,2003-03-01,793.417.666-60,38818-428,Silva,AC,Brasil,M,+55 61 4030 2697,79341766660@exemplo.com.br,2024-09-18
1cd3aacb-e6be-4882-9ec3-e9a9127aea9b,Clarice Lima,1936-03-23,316.097.648-92,91353-736,Câmara,RO,Brasil,M,+55 (031) 0083-0496,31609764892@exemplo.com.br,2025-02-08
1b277eeb-88ff-4862-b487-61e2d3431060,Vitória Cardoso,1941-04-26,282.240.397-78,53229242,Santos do Galho,AP,Brasil,M,+55 84 9796 7655,28224039778@exemplo.com.br,2024-07-04
1a6ef99e-c583-47de-a475-2718c61e2216,Beatriz Costela,1992-10-24,525.545.781-60,01659-333,Marques de Carvalho,BA,Brasil,F,71 7209 2375,52554578160@exemplo.com.br,2024-04-21
0c60164d-a01e-4e9b-abc5-17dc809f0b42,Henry Gabriel Moura,1970-07-23,829.424.214-26,23223987,Marques,PI,Brasil,M,51 4500 7829,82942421426@exemplo.com.br,2025-03-09
fde8672d-ee53-4015-a14e-234407e7cf45,Rael Garcia,1937-09-15,212.799.757-99,76349822,Teixeira Verde,MT,Brasil,M,(041) 4706 9705,21279975799@exemplo.com.br,2024-12-31
57bf8c3a-c7aa-4fdf-9046-37ebc3a24ad8,Sr. Theo Fonseca,1940-04-10,510.343.678-15,62404964,Borges,AP,Brasil,F,(031) 6734-3420,51034367815@exemplo.com.br,2024-03-01
9b16bb84-ce12-4aac-9639-86f487c0e307,Lorena Correia,1934-11-20,544.351.741-35,10034114,Machado do Galho,MS,Brasil,M,84 4278 6155,54435174135@exemplo.com.br,2023-10-27
8e7d479d-a84f-4985-8bb5-5d658db173bc,Ana Vitória Marques,1947-05-13,433.386.797-92,98334-897,da Rocha,CE,Brasil,F,+55 (041) 1991-2447,43338679792@exemplo.com.br,2024-10-23
45fe96b6-4009-41d8-97f9-f530990db6dc,Heloisa Abreu,1983-10-28,402.865.843-09,00984-873,da Rocha do Galho,ES,Brasil,M,+55 (051) 8920 6986,40286584309@exemplo.com.br,2025-07-25
207f48a1-b84a-4edb-8e3a-ec3048d7e93d,Sr. Rael Ribeiro,1972-10-14,319.423.840-10,77314-397,Barros,MS,Brasil,F,+55 (081) 8878-9494,31942384010@exemplo.com.br,2023-10-08
3e26148a-d6d7-498e-b919-67bfa1244f96,Sofia Teixeira,1947-03-06,110.543.446-51,82528-214,Jesus do Sul,PR,Brasil,F,(081) 2134-8499,11054344651@exemplo.com.br,2024-01-18
82fc96d8-c477-44a6-a3b5-ac94736ad075,Calebe Cassiano,1963-11-25,752.179.638-62,78378-822,Andrade,SE,Brasil,F,84 2583 6633,75217963862@exemplo.com.br,2023-10-01
3c2badc6-8da5-49a7-9d09-993da32d11aa,Lorena Siqueira,1945-10-26,215.415.338-22,65880508,Barros do Oeste,SE,Brasil,M,(011) 4237 3687,21541533822@exemplo.com.br,2024-04-24
5f9851c6-a7ee-4684-bebb-e9048a54915a,Matteo Vargas,1956-09-02,169.090.233-32,73499028,Sales de Fogaça,AM,Brasil,M,+55 (051) 2975-1404,16909023332@exemplo.com.br,2025-08-09
ebf2022f-c740-4717-86ec-7b8e264f86ee,Alexandre da Rosa,1979-09-18,959.877.282-12,36546-833,Cassiano Paulista,PB,Brasil,F,61 1503 5884,95987728212@exemplo.com.br,2024-09-13
39374539-5172-405a-8a44-852ee63fa9f0,Henry da Cruz,1954-02-24,746.624.334-71,06636-368,Lopes,DF,Brasil,M,84 0976-4458,74662433471@exemplo.com.br,2024-09-28
2808a44f-93da-46e6-b839-654e388b90e6,Maria Fernanda Borges,1944-11-13,367.646.116-31,94394-471,Fonseca do Campo,AC,Brasil,M,+55 51 2148 4180,36764611631@exemplo.com.br,2025-02-06
ae43b25b-5cb8-43f0-b044-3739177070ac,Natália Pinto,1963-06-15,778.705.789-35,14173990,Machado do Norte,CE,Brasil,F,71 0404 8682,77870578935@exemplo.com.br,2024-08-27
5175d63b-eead-4528-8475-4c26eaaa4d7f,Mariana Mendonça,1964-08-16,089.189.817-65,17845-950,Ferreira do Oeste,PA,Brasil,M,0800-905-3779,08918981765@exemplo.com.br,2023-09-15
4119a1aa-4112-4168-aac5-21f57c3e9681,Mateus Campos,1988-12-06,295.416.801-98,18109-109,Cunha,AL,Brasil,F,81 6103 7238,29541680198@exemplo.com.br,2025-08-22
a6d5970f-36a3-413c-91ec-7ee76e60f1b9,Pietra Lopes,1991-06-17,729.852.948-96,41743-821,Almeida de Correia,MS,Brasil,M,(084) 8076-0871,72985294896@exemplo.com.br,2024-09-11
a03e6cca-aed2-4b43-a40f-c7d25ba88a57,Larissa Pacheco,2004-04-07,042.831.366-21,64957712,Farias,BA,Brasil,M,0800-093-7065,04283136621@exemplo.com.br,2024-03-06
f1be1475-d122-46d7-a503-dc910f8b5b6f,Letícia Martins,1955-10-05,656.437.566-19,23247-142,Cirino,MS,Brasil,M,41 5272 7844,65643756619@exemplo.com.br,2024-12-10
a91da28e-65e7-402a-9874-ca128bf33f77,Dr. Davi Castro,1939-09-24,968.032.989-96,70935500,da Paz,DF,Brasil,F,+55 31 5989 1593,96803298996@exemplo.com.br,2025-07-29
